,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
0,2020-12-29,"-23,7464627689999","-46,803836335",Partially cloudy,9
1,2020-12-26,"-23,458778790416762","-46,48209129083817",Partially cloudy,2
2,2020-12-26,"-23,418102298841816","-46,37791152937248",Partially cloudy,0
3,2020-12-26,"-23,54191853681889","-47,01329391534144",Partially cloudy,18
4,2020-12-25,"-23,487367560249513","-46,75690361349391",Partially cloudy,6
5,2020-12-25,"-23,629213402277966","-46,44444764662342",Partially cloudy,2
6,2020-12-24,"-23,6752902367181","-46,7588632756068",Partially cloudy,17
7,2020-12-22,"-23,61104367264415","-46,774764757852616",Overcast,5
8,2020-12-21,"-23,5891492568507","-46,5133690658635",Clear,1
9,2020-12-20,"-23,408292043483332","-46,40864849581614",Clear,16
10,2020-12-20,"-23,67630110361861","-47,03888568650607",Partially cloudy,14
