,Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2304,2015-11-20,"-23,515526","-46,893085","('Partially cloudy', None)",18
2305,2015-11-19,"-23,6629197","-46,6446787","('Partially cloudy', None)",18
2306,2015-11-19,"-23,5822141","-46,9208356","('Partially cloudy', None)",18
2307,2015-11-19,"-23,661585","-46,471079","('Partially cloudy', None)",18
2308,2015-11-17,"-23,6990004376","-46,7731800368","('Partially cloudy', None)",19
2309,2015-11-16,"-23,562006","-46,44621","('Overcast', None)",18
2310,2015-11-16,"-23,510917","-46,770427","('Overcast', None)",18
2311,2015-11-15,"-23,49599","-46,40831","('Clear', None)",3
2312,2015-11-15,"-23,316551","-46,102998","('Partially cloudy', None)",18
2313,2015-11-15,"-23,603270745","-46,917905967","('Overcast', None)",18
2314,2015-11-14,"-23,675886","-46,629084","('Clear', None)",18
2315,2015-11-14,"-23,40737","-46,449463","('Clear', None)",18
2316,2015-11-14,"-23,525579","-46,771629","('Clear', None)",18
2317,2015-11-13,"-23,722873353","-46,549410189","('Overcast', None)",2
2318,2015-11-12,"-23,496703","-46,707052","('Partially cloudy', None)",18
2319,2015-11-12,"-23,7033222112","-46,5614963498","('Partially cloudy', None)",18
2320,2015-11-11,"-23,57565","-46,51612","('Clear', None)",18
2321,2015-11-10,"-23,637062","-46,7620726","('Partially cloudy', None)",0
2322,2015-11-09,"-23,4598358","-46,6277835","('Partially cloudy', None)",18
2323,2015-11-09,"-23,692806","-46,442582","('Partially cloudy', None)",11
2324,2015-11-08,"-23,4516696","-46,7283251","('Overcast', None)",18
2325,2015-11-08,"-23,539223553237544","-46,29504665443288","('Partially cloudy', None)",22
2326,2015-11-07,"-23,58167","-46,4154634","('Overcast', None)",18
2327,2015-11-07,"-23,51985","-46,47281","('Overcast', None)",18
2328,2015-11-05,"-23,5235545","-46,3417064","('Partially cloudy', None)",18
2329,2015-11-04,"-23,4554699","-46,67816","('Overcast', None)",23
2330,2015-11-04,"-23,5194071406","-46,815873712","('Overcast', None)",18
2331,2015-11-03,"-23,668324","-46,549811","('Overcast', None)",21
2332,2015-11-03,"-23,724296","-46,572981","('Overcast', None)",19
2333,2015-11-03,"-23,72371","-46,57334","('Partially cloudy', None)",18
2334,2015-11-01,"-23,40252","-46,7257","('Overcast', 0.0)",18
2335,2015-10-31,"-23,494223","-46,744912","('Clear', None)",12
2336,2015-10-31,"-23,5374778868","-46,9799072354","('Clear', None)",9
2337,2015-10-31,"-23,8601300069","-46,9458224016","('Clear', None)",18
2338,2015-10-26,"-23,653064","-46,508701","('Partially cloudy', None)",6
2339,2015-10-26,"-23,641735031","-46,538675008","('Overcast', None)",0
2340,2015-10-25,"-23,587613151","-46,595849282","('Overcast', None)",7
2341,2015-10-25,"-23,551764","-46,646694","('Overcast', None)",0
2342,2015-10-25,"-23,595126595039567","-46,87510349315688","('Overcast', None)",4
2343,2015-10-25,"-23,540665","-46,827465","('Overcast', None)",5
2344,2015-10-24,"-23,779642","-46,714644","('Partially cloudy', None)",16
